handover_success_rate,ABS_QoS_DRB,DRB.RlcDelayUI,DRB.AirIfDelayUI,DRB.RlcSduDelayDl,DRB.AirIfDelayDl,ULDelay_gNBDU_Cell,DLDelay_gNBDU_Cell,Label
0.915782265,5,0.198015183,0.351425785,0.224004346,0.590865702,0.549440968,0.814870048,4
0.90750106,5,0.201914084,0.323636641,0.22440558,0.236127221,0.525550725,0.4605328,4
0.912252205,5,0.267639949,0.100504699,0.314470628,0.43830371,0.368144648,0.752774338,4
0.921449128,6,0.523761302,0.209894883,0.572403962,0.300999606,0.733656186,0.873403568,4
0.919018175,5,0.431721236,0.114635403,0.032056155,0.019604607,0.54635664,0.051660762,4
0.916242194,7,0.019927384,0.386708382,0.287832556,0.419753943,0.406635766,0.707586499,4
0.923492413,6,0.149572331,0.128333697,0.100302484,0.118690902,0.277906029,0.218993386,4
0.944449994,5,0.198509622,0.237700813,0.323236592,0.47884399,0.436210435,0.802080581,4
0.932416483,5,0.231507308,0.528681223,0.414259821,0.472700271,0.760188531,0.886960092,4
0.942049752,9,0.431368278,0.461917458,0.342866377,0.607369686,0.893285736,0.950236063,4
0.903701984,7,0.004298897,0.222166592,0.299567007,0.056303044,0.226465489,0.355870051,4
0.935143225,6,0.398047795,0.410808807,0.656186916,0.341502721,0.808856603,0.997689637,4
0.925838089,8,0.018383661,0.041211558,0.369231191,0.526344897,0.059595218,0.895576088,4
0.923668129,9,0.398181779,0.177651414,0.140612344,0.147736179,0.575833193,0.288348523,4
0.906852103,6,0.159638632,0.421484472,0.309956357,0.147776645,0.581123105,0.457733002,4
0.908428205,6,0.316264202,0.231945893,0.605640451,0.367590592,0.548210094,0.973231043,4
0.919682321,5,0.123875882,0.416965446,0.550633635,0.394342817,0.540841328,0.944976451,4
0.948027564,5,0.213031145,0.101378247,0.486106406,0.454472152,0.314409392,0.940578558,4
0.9058038,9,0.261252852,0.541532679,0.142356166,0.004516293,0.802785531,0.146872459,4
0.939685454,5,0.105018831,0.131331782,0.407461659,0.144920665,0.236350613,0.552382323,4
0.952597492,5,0.214726279,0.106257085,0.069350554,0.31110275,0.320983364,0.380453304,4
0.958615112,7,0.467390913,0.325470691,0.510021388,0.406303334,0.792861604,0.916324722,4
0.954902498,6,0.442171028,0.456456233,0.587129359,0.187015636,0.898627261,0.774144995,4
0.914825571,8,0.037474647,0.527594812,0.052340778,0.264903369,0.565069459,0.317244147,4
0.954139205,6,0.118316114,0.284381021,0.642630379,0.354170175,0.402697135,0.996800554,4
0.93526265,8,0.324513997,0.025431915,0.296077642,0.426296305,0.349945913,0.722373946,4
0.915260972,5,0.033192473,0.278436569,0.080010114,0.229338883,0.311629042,0.309348997,4
0.953531569,6,0.100098179,0.005015815,0.46883266,0.033731726,0.105113994,0.502564385,4
0.922566864,5,0.314666898,0.455768368,0.111213579,0.665178436,0.770435266,0.776392014,4
0.90469027,6,0.260909758,0.422753528,0.540834967,0.337036778,0.683663286,0.877871745,4
0.95723032,8,0.427073848,0.346114539,0.530565192,0.277511448,0.773188387,0.80807664,4
0.921713406,5,0.547145315,0.421416526,0.131592536,0.20600782,0.968561842,0.337600356,4
0.931673336,6,0.1938528,0.402716136,0.564761931,0.242206204,0.596568937,0.806968135,4
0.925563201,5,0.328121779,0.178594532,0.278205429,0.262756482,0.506716311,0.540961911,4
0.919471123,7,0.417898286,0.318903107,0.296536801,0.349695066,0.736801393,0.646231867,4
0.922138182,6,0.612330103,0.14649229,0.4913646,0.114784935,0.758822393,0.606149535,4
0.95395239,7,0.066554246,0.226092722,0.055282986,0.515201259,0.292646968,0.570484246,4
0.900872558,7,0.349376286,0.103632884,0.086180957,0.400972121,0.45300917,0.487153078,4
0.955553689,5,0.440849101,0.008570073,0.161755649,0.078111057,0.449419174,0.239866706,4
0.945212261,8,0.607165072,0.256925395,0.109879473,0.042896341,0.864090467,0.152775814,4
0.908750648,9,0.003721417,0.07339229,0.083764793,0.050000744,0.077113707,0.133765536,4
0.924848558,7,0.049914603,0.488717819,0.449025185,0.382995708,0.538632422,0.832020892,4
0.934564672,7,0.125075354,0.109068632,0.592443387,0.191598786,0.234143986,0.784042173,4
0.921307121,7,0.063380055,0.448486925,0.640420606,0.051265711,0.511866979,0.691686318,4
0.940792581,7,0.366261466,0.288644121,0.477885091,0.095021896,0.654905587,0.572906987,4
0.914788232,7,0.199387689,0.498493446,0.133666266,0.310337891,0.697881135,0.444004157,4
0.911339761,6,0.425563591,0.37736786,0.042173569,0.439913536,0.802931451,0.482087105,4
0.955990222,6,0.034148178,0.25005004,0.357607955,0.357604622,0.284198218,0.715212577,4
0.927808638,5,0.200006739,0.312137105,0.480621481,0.459121693,0.512143844,0.939743175,4
0.935661112,5,0.200719759,0.171112777,0.395780615,0.524940179,0.371832536,0.920720794,4
0.915149201,6,0.178008492,0.564379239,0.594264407,0.264622291,0.742387732,0.858886698,4
0.958894249,5,0.151815794,0.064014068,0.210980247,0.598544833,0.215829862,0.809525079,4
0.905273382,5,0.658137683,0.094953516,0.305136368,0.642741873,0.753091199,0.947878241,4
0.922403983,7,0.382831212,0.313301318,0.26175064,0.298158022,0.696132531,0.559908662,4
0.954528856,6,0.218711857,0.373267684,0.061092027,0.341163507,0.591979541,0.402255534,4
0.902301353,5,0.065658847,0.223314075,0.199632891,0.622373376,0.288972922,0.822006267,4
0.920129776,6,0.154984998,0.398341808,0.166477486,0.126879249,0.553326806,0.293356735,4
0.92312437,7,0.002834057,0.298596977,0.243007346,0.244481111,0.301431033,0.487488457,4
0.924656857,8,0.05767849,0.620041233,0.144264042,0.321400204,0.677719723,0.465664246,4
0.91237134,5,0.198951705,0.224976791,0.398618856,0.003816639,0.423928496,0.402435495,4
0.919077039,8,0.566339351,0.391035928,0.054428756,0.459449583,0.957375278,0.513878339,4
0.928707453,6,0.311000223,0.417001146,0.029428815,0.274484591,0.728001369,0.303913406,4
0.955955145,5,0.279142637,0.623532665,0.541067505,0.019915982,0.902675301,0.560983488,4
0.941464523,5,0.537957317,0.022874536,0.422747675,0.323202303,0.560831853,0.745949978,4
0.939449359,7,0.192217971,0.597679089,0.014195362,0.432227103,0.78989706,0.446422465,4
0.947646444,5,0.421808804,0.116455426,0.455330317,0.365909399,0.53826423,0.821239715,4
0.919525711,7,0.384213266,0.09844973,0.441067678,0.169242108,0.482662996,0.610309787,4
0.957622947,6,0.289104965,0.641869128,0.360041248,0.598329108,0.930974093,0.958370356,4
0.90007216,6,0.070693526,0.133037749,0.621835874,0.025508149,0.203731275,0.647344023,4
0.920525409,7,0.157495606,0.142861605,0.050471852,0.636683805,0.300357212,0.687155657,4
0.903158243,7,0.097934577,0.65726982,0.005714956,0.218088679,0.755204397,0.223803635,4
0.943519872,6,0.542893894,0.432408659,0.600062742,0.095394172,0.975302553,0.695456914,4
0.902149345,9,0.649629542,0.020872238,0.260121381,0.41174983,0.67050178,0.671871211,4
0.945382474,5,0.447595369,0.303744057,0.517439269,0.061723685,0.751339425,0.579162954,4
0.934987545,6,0.544866984,0.412850813,0.230978999,0.439869689,0.957717797,0.670848687,4
0.93998755,7,0.15410957,0.61010682,0.577676254,0.359618638,0.764216391,0.937294892,4
0.937035651,7,0.563685748,0.225165513,0.290900685,0.044262938,0.788851261,0.335163623,4
0.923364042,8,0.417821528,0.112015456,0.511530878,0.251789547,0.529836984,0.763320425,4
0.910432347,7,0.284647854,0.579264739,0.420097447,0.236507724,0.863912592,0.656605171,4
0.918913547,5,0.245659927,0.15722007,0.256751454,0.319689268,0.402879997,0.576440722,4
0.939901515,7,0.533160114,0.365650609,0.461172681,0.275177876,0.898810724,0.736350557,4
0.936796769,8,0.625347919,0.305329684,0.389613772,0.489866609,0.930677603,0.879480381,4
0.901542854,5,0.432231678,0.202655993,0.460360862,0.167126203,0.634887671,0.627487065,4
0.950000068,5,0.041217913,0.55924172,0.19393824,0.090462678,0.600459632,0.284400918,4
0.921592532,6,0.260128541,0.399939907,0.438193673,0.10933035,0.660068448,0.547524023,4
0.913523492,6,0.64099172,0.079215534,0.499120842,0.133090737,0.720207254,0.632211579,4
0.921676895,6,0.017213717,0.062571624,0.284063668,0.659535133,0.079785342,0.943598801,4
0.924548832,5,0.152411238,0.463482302,0.101088032,0.327325693,0.615893539,0.428413725,4
0.931472158,7,0.461988025,0.125815746,0.539179717,0.276908957,0.587803771,0.816088674,4
0.950482521,6,0.205659547,0.316218234,0.495135677,0.322547621,0.521877781,0.817683298,4
0.913745362,7,0.086912486,0.171389788,0.13175316,0.291375348,0.258302275,0.423128508,4
0.94449845,6,0.492824344,0.073229563,0.587209326,0.120073854,0.566053907,0.70728318,4
0.921249237,6,0.453754145,0.190993867,0.429764848,0.134348247,0.644748011,0.564113095,4
0.938828334,5,0.214211593,0.074615223,0.626547054,0.353614011,0.288826816,0.980161065,4
0.943779427,5,0.015517688,0.112788722,0.175664866,0.467508001,0.12830641,0.643172868,4
0.941416495,9,0.23709984,0.394676643,0.060216369,0.001316245,0.631776483,0.061532614,4
0.926561492,7,0.497808052,0.391656448,0.422651199,0.434454128,0.8894645,0.857105327,4
0.91994396,7,0.663257296,0.207705565,0.425877065,0.518567791,0.870962861,0.944444855,4
0.920749979,8,0.24235307,0.253449643,0.501650752,0.418647476,0.495802713,0.920298228,4
0.946101912,6,0.148690006,0.54347891,0.533750098,0.288365111,0.692168916,0.822115209,4
0.937861536,5,0.256580681,0.364096565,0.293759875,0.257602131,0.620677247,0.551362006,4
0.903895912,9,0.229891423,0.591634192,0.173774536,0.663309693,0.821525615,0.837084229,4
0.919441314,8,0.374177936,0.506110368,0.175656457,0.139440073,0.880288304,0.31509653,4
0.945499979,5,0.368637494,0.367077811,0.365301603,0.064060668,0.735715306,0.429362271,4
0.949747119,5,0.410591985,0.438067518,0.214674092,0.390973255,0.848659503,0.605647347,4
0.947812637,5,0.599134228,0.31561839,0.505997601,0.222749436,0.914752618,0.728747037,4
0.924778561,6,0.263856835,0.366650273,0.28077015,0.380152735,0.630507107,0.660922885,4
0.92496571,5,0.292074059,0.302033444,0.208522425,0.473955326,0.594107503,0.682477751,4
0.917059509,8,0.228436402,0.462440551,0.218516104,0.041604173,0.690876952,0.260120277,4
0.95251476,7,0.312099487,0.376857434,0.224194464,0.142362091,0.688956921,0.366556555,4
0.944263307,5,0.315804437,0.09630513,0.475469401,0.071121253,0.412109567,0.546590653,4
0.942968774,5,0.604125874,0.371979484,0.472593217,0.027543155,0.976105358,0.500136372,4
0.93081974,5,0.191214714,0.246856964,0.027763922,0.472866474,0.438071677,0.500630396,4
0.902954684,8,0.400129831,0.21283214,0.311216887,0.131101001,0.612961972,0.442317889,4
0.919608069,5,0.550955546,0.106508005,0.276296038,0.027132872,0.657463551,0.30342891,4
0.900460973,7,0.629681274,0.352124943,0.209919903,0.265669901,0.981806217,0.475589804,4
0.904834883,6,0.034223531,0.646546076,0.153730534,0.633398292,0.680769607,0.787128826,4
0.921830213,6,0.318149881,0.376993449,0.552642151,0.381114027,0.69514333,0.933756178,4
0.93534975,7,0.464010509,0.370330485,0.656751949,0.321168108,0.834340994,0.977920058,4
0.906360661,9,0.033631642,0.236455842,0.388313701,0.483781278,0.270087484,0.872094979,4
0.950844473,5,0.164150854,0.104249121,0.018138752,0.445733946,0.268399975,0.463872697,4
0.909176693,9,0.219711697,0.325282565,0.364675162,0.019530125,0.544994262,0.384205288,4
0.933935857,6,0.556705015,0.401210987,0.286453481,0.287433633,0.957916003,0.573887114,4
0.930322177,5,0.102766277,0.258169075,0.231817518,0.485264053,0.360935353,0.717081571,4
0.951218657,6,0.414160622,0.432408902,0.125018604,0.330539595,0.846569524,0.455558199,4
0.955916976,6,0.027543765,0.582376444,0.493038626,0.453858357,0.609920209,0.946896983,4
0.900828992,7,0.345215566,0.157439435,0.388734867,0.41965724,0.502655,0.808392106,4
0.906340122,7,0.649730068,0.282798461,0.535755318,0.019934005,0.932528529,0.555689323,4
0.936482546,5,0.203376877,0.071447215,0.337865806,0.3422899,0.274824092,0.680155706,4
0.900918354,9,0.449613698,0.055144463,0.315308165,0.307021426,0.504758161,0.622329591,4
0.911594714,5,0.439708136,0.306268231,0.307206287,0.051206248,0.745976367,0.358412535,4
0.927013769,6,0.459703802,0.11333513,0.000701335,0.420673267,0.573038931,0.421374602,4
0.94525758,5,0.35270577,0.355178065,0.130441293,0.253153831,0.707883835,0.383595124,4
0.906768715,6,0.654504404,0.106962256,0.307127799,0.502493259,0.76146666,0.809621058,4
0.90650525,7,0.304808658,0.606337349,0.344861226,0.346150223,0.911146007,0.691011449,4
0.921645313,7,0.256377936,0.411604465,0.65702087,0.296056713,0.667982401,0.953077583,4
0.915772445,5,0.40081121,0.446563293,0.13957222,0.034489533,0.847374503,0.174061753,4
0.92814966,6,0.415368596,0.134196459,0.020954293,0.114225622,0.549565055,0.135179915,4
0.917608902,8,0.173123134,0.527046911,0.483118508,0.16504473,0.700170045,0.648163237,4
0.937637952,5,0.273025253,0.06074105,0.544745017,0.011508947,0.333766303,0.556253964,4
0.905668685,6,0.483726526,0.244436029,0.130057708,0.05290089,0.728162554,0.182958599,4
0.904934261,6,0.045877443,0.112686509,0.584763463,0.146769945,0.158563952,0.731533408,4
0.905972117,7,0.388195488,0.197814937,0.398810957,0.306105253,0.586010425,0.704916209,4
0.903047397,5,0.470138904,0.065773739,0.53205376,0.148814118,0.535912643,0.680867878,4
0.915894808,5,0.121767895,0.05795025,0.528473848,0.326358896,0.179718145,0.854832744,4
0.908829787,6,0.353976082,0.108473331,0.592412295,0.334613486,0.462449413,0.927025781,4
0.950731159,5,0.467639353,0.404513928,0.642163274,0.192343146,0.872153281,0.83450642,4
0.901307682,9,0.038786498,0.642254354,0.415703792,0.184777148,0.681040852,0.60048094,4
0.915053184,8,0.072050469,0.377820678,0.330584927,0.223677107,0.449871147,0.554262033,4
0.936682479,6,0.089050051,0.472723639,0.582583647,0.079005165,0.56177369,0.661588812,4
0.923824978,5,0.490293895,0.037372536,0.352704614,0.284023325,0.527666431,0.636727939,4
0.90054828,7,0.278969084,0.150823963,0.134041314,0.4221316,0.429793047,0.556172913,4
0.901956549,6,0.528083142,0.327223001,0.135868265,0.144092478,0.855306143,0.279960742,4
0.955671886,6,0.234536802,0.449338425,0.330953941,0.0667778,0.683875228,0.397731741,4
0.946993284,9,0.159941353,0.514217113,0.341266942,0.458224869,0.674158467,0.799491811,4
0.943784841,7,0.102774293,0.413332437,0.414031027,0.468719582,0.51610673,0.882750609,4
0.947269142,6,0.050454431,0.046097885,0.125267158,0.409804714,0.096552316,0.535071872,4
0.924568019,5,0.516832173,0.363796903,0.04834584,0.540649636,0.880629075,0.588995476,4
0.911511818,7,0.071747537,0.133966864,0.224114384,0.337637725,0.205714401,0.561752109,4
0.911477216,5,0.050717845,0.419478978,0.383182228,0.251324425,0.470196822,0.634506653,4
0.9515764,5,0.186446865,0.640267978,0.220692478,0.070328921,0.826714843,0.291021399,4
0.940920995,9,0.301033782,0.521288038,0.361564046,0.117043199,0.822321819,0.478607245,4
0.956232565,6,0.311699726,0.454717979,0.046919731,0.478129354,0.766417706,0.525049085,4
0.91977131,5,0.200131627,0.014911715,0.424785317,0.497705024,0.215043342,0.922490341,4
0.957612819,5,0.236868715,0.405097926,0.568733428,0.364139582,0.641966641,0.93287301,4
0.953107727,5,0.085249532,0.015756654,0.524189808,0.408075713,0.101006186,0.932265521,4
0.932255021,5,0.216487195,0.345318509,0.341555902,0.163672847,0.561805704,0.50522875,4
0.906829021,8,0.013236851,0.320160426,0.545545087,0.182507796,0.333397277,0.728052882,4
0.911571339,8,0.157152276,0.037640425,0.236527587,0.005180568,0.194792701,0.241708155,4
0.946508358,5,0.332005465,0.664862741,0.012884219,0.428964978,0.996868206,0.441849197,4
0.935212846,7,0.586465988,0.180493943,0.653903374,0.125305413,0.766959931,0.779208788,4
0.903511839,7,0.440098492,0.426783428,0.138202034,0.385874568,0.86688192,0.524076601,4
0.905582607,9,0.294743254,0.475063375,0.072747149,0.206880453,0.769806629,0.279627602,4
0.927589141,5,0.502258204,0.33799546,0.296819215,0.229623767,0.840253664,0.526442981,4
0.955856716,5,0.345763769,0.158532924,0.042914805,0.459136588,0.504296693,0.502051392,4
0.907826339,5,0.267976321,0.626702935,0.154733981,0.623692036,0.894679257,0.778426017,4
0.903157614,5,0.208680675,0.2270355,0.037960813,0.307570837,0.435716175,0.345531651,4
0.928769984,7,0.326723276,0.014833489,0.421197656,0.28955613,0.341556765,0.710753786,4
0.908515211,6,0.358229262,0.246615486,0.399598772,0.515942815,0.604844748,0.915541588,4
0.941607802,6,0.329227202,0.618507116,0.002115245,0.424293434,0.947734318,0.426408679,4
0.926174634,8,0.176243058,0.262613069,0.321540705,0.533750859,0.438856127,0.855291564,4
0.924268095,6,0.323988136,0.298142164,0.549085748,0.437213643,0.6221303,0.986299392,4
0.940889947,7,0.404025955,0.257813167,0.145572794,0.444519504,0.661839122,0.590092298,4
0.92490589,7,0.59732894,0.300468013,0.081304908,0.475375225,0.897796953,0.556680133,4
0.956798684,8,0.328868584,0.137295912,0.122155296,0.042258678,0.466164496,0.164413974,4
0.929875404,5,0.501699701,0.030685088,0.13989528,0.207727438,0.532384789,0.347622718,4
0.922737412,7,0.101320615,0.050167865,0.203290371,0.171906979,0.15148848,0.375197349,4
0.937182059,9,0.149658477,0.032017138,0.111823167,0.627340538,0.181675615,0.739163705,4
0.903903088,5,0.240822829,0.633825234,0.048832664,0.376167291,0.874648063,0.424999955,4
0.909767286,6,0.290147918,0.075494601,0.521682546,0.084512878,0.365642519,0.606195424,4
0.909678722,6,0.409986382,0.13799801,0.124859354,0.604369584,0.547984392,0.729228938,4
0.919295717,5,0.485329793,0.116256442,0.592477529,0.22653308,0.601586235,0.819010609,4
0.908505872,8,0.643862472,0.247122079,0.644029191,0.190444541,0.890984551,0.834473732,4
0.937748962,6,0.31267517,0.172643334,0.237750834,0.585770968,0.485318504,0.823521803,4
0.920982299,8,0.079234414,0.414930015,0.061320889,0.0560971,0.49416443,0.117417989,4
0.93213744,7,0.106992734,0.008491475,0.546583702,0.426142125,0.115484208,0.972725827,4
0.942680692,8,0.017776085,0.052409236,0.363306645,0.524032622,0.070185321,0.887339268,4
0.916618386,6,0.386521057,0.037557958,0.337125355,0.492614496,0.424079015,0.829739851,4
0.912649451,5,0.461353292,0.307245868,0.48861708,0.222342004,0.768599159,0.710959084,4
0.925056132,7,0.184885093,0.217858036,0.386394025,0.249611953,0.402743129,0.636005977,4
0.902785969,8,0.486424156,0.042196875,0.045037336,0.638741192,0.528621032,0.683778528,4
0.907530125,6,0.016891597,0.387131604,0.500858597,0.22290206,0.404023201,0.723760657,4
0.925518962,5,0.443164022,0.030849536,0.033095349,0.078291634,0.474013558,0.111386983,4
0.915800712,6,0.248436839,0.553205957,0.426940495,0.09148251,0.801642795,0.518423006,4
0.938418916,8,0.459263355,0.429704004,0.201551923,0.005010115,0.888967359,0.206562038,4
0.911779716,6,0.211188471,0.585015201,0.227835371,0.431718618,0.796203672,0.659553988,4
0.933765636,5,0.377963817,0.015441661,0.329105535,0.270461224,0.393405478,0.599566759,4
0.929779209,8,0.061761183,0.393886205,0.262693481,0.164801581,0.455647388,0.427495062,4
0.941324769,5,0.276931493,0.101904236,0.366021765,0.2152788,0.378835729,0.581300566,4
0.940942165,6,0.090275183,0.644061243,0.509089842,0.457526387,0.734336426,0.966616228,4
0.926875486,5,0.419105703,0.009677714,0.333282284,0.555208133,0.428783417,0.888490417,4
0.930535825,5,0.08431741,0.344849579,0.056518089,0.646759352,0.429166989,0.703277441,4
0.933930599,7,0.53121415,0.197234413,0.371736796,0.138121302,0.728448563,0.509858097,4
0.939645102,6,0.440370679,0.028930739,0.150122145,0.521127535,0.469301418,0.67124968,4
0.947207271,5,0.63333517,0.149196752,0.651842963,0.039602124,0.782531922,0.691445088,4
0.950607816,5,0.1650969,0.497392461,0.641405591,0.215280442,0.662489361,0.856686032,4
0.903810964,6,0.624747669,0.112533532,0.149847264,0.539509742,0.737281201,0.689357005,4
0.920976327,5,0.04345723,0.544358469,0.131350148,0.655555165,0.587815699,0.786905313,4
0.915620355,7,0.162435706,0.642397208,0.111670542,0.092075222,0.804832914,0.203745764,4
0.948128376,5,0.604848705,0.319321482,0.394523808,0.151788233,0.924170187,0.546312041,4
0.901583288,6,0.142673913,0.625142537,0.334897112,0.175307951,0.76781645,0.510205064,4
0.904540123,7,0.271413443,0.053805638,0.047015187,0.083433168,0.325219081,0.130448355,4
0.958550389,5,0.243533321,0.150253937,0.259296123,0.55073137,0.393787259,0.810027494,4
0.907963266,5,0.283212137,0.468720007,0.183869411,0.259622312,0.751932144,0.443491723,4
0.922422747,7,0.331634937,0.059081531,0.167398349,0.034654467,0.390716467,0.202052816,4
0.90376803,6,0.052192692,0.178283127,0.244641742,0.161552803,0.230475819,0.406194545,4
0.955666132,5,0.443444284,0.545804705,0.594627727,0.009101035,0.989248989,0.603728762,4
0.921345736,5,0.397896612,0.182815693,0.173589241,0.306985278,0.580712306,0.480574519,4
0.942515837,5,0.117888717,0.339709833,0.460653778,0.23390775,0.45759855,0.694561528,4
0.910680368,5,0.583408305,0.037310856,0.632565023,0.131223096,0.620719161,0.763788119,4
0.905985563,6,0.192700629,0.242264201,0.474533098,0.057350343,0.434964831,0.531883441,4
0.929629725,8,0.433978709,0.383608553,0.261660641,0.032819446,0.817587262,0.294480087,4
0.95582011,5,0.082040673,0.554160766,0.635491445,0.055699273,0.636201439,0.691190718,4
0.935479924,9,0.018492715,0.632994506,0.107920723,0.221947267,0.651487221,0.32986799,4
0.938032724,7,0.055563861,0.333831333,0.146927962,0.229432971,0.389395195,0.376360933,4
0.911365607,5,0.61932981,0.347353256,0.638536811,0.260551327,0.966683066,0.899088138,4
0.915827702,7,0.238743559,0.376126953,0.278584438,0.611124406,0.614870512,0.889708844,4
0.916408485,6,0.484769563,0.055955153,0.277832072,0.493291689,0.540724716,0.77112376,4
0.947955588,6,0.283160708,0.347683678,0.306452859,0.550813617,0.630844386,0.857266476,4
0.910671262,5,0.185561195,0.659540478,0.637220991,0.246811028,0.845101673,0.884032019,4
0.937335616,6,0.484953346,0.433813838,0.452754602,0.467984021,0.918767184,0.920738623,4
0.921273966,7,0.267589683,0.223587485,0.549723465,0.299726151,0.491177169,0.849449616,4
0.931350345,6,0.137707366,0.588243643,0.31902972,0.634409137,0.725951009,0.953438858,4
0.953886008,5,0.093823042,0.431167928,0.20735713,0.368390431,0.52499097,0.575747561,4
0.932541347,7,0.447681908,0.305661394,0.572648267,0.327468887,0.753343302,0.900117154,4
0.903765832,8,0.664824604,0.30156727,0.18337988,0.410072941,0.966391874,0.593452821,4
0.921901002,9,0.192601623,0.078979203,0.540818298,0.133495989,0.271580825,0.674314287,4
0.920954926,0,0.630555914,0.646300828,0.408115485,0.537597372,1.276856741,0.945712856,5
0.905589599,3,0.603173734,0.637060722,0.325125867,0.291314697,1.240234456,0.616440564,5
0.930882141,2,0.232956989,0.315832133,0.522590718,0.529499558,0.548789122,1.052090276,5
0.942162267,4,0.384503403,0.568658432,0.636198802,0.555082169,0.953161835,1.191280971,5
0.936159853,0,0.170528226,0.023649823,0.477456979,0.653015561,0.194178049,1.13047254,5
0.9436849,1,0.518579994,0.488920755,0.039569816,0.172416951,1.007500748,0.211986767,5
0.947045872,3,0.640847708,0.565232374,0.55908817,0.301655121,1.206080082,0.860743291,5
0.926726953,1,0.526689457,0.538922006,0.207735344,0.326330921,1.065611463,0.534066265,5
0.942984577,3,0.071880353,0.042154233,0.556955262,0.626765227,0.114034587,1.183720489,5
0.95087655,1,0.330634983,0.346234682,0.574854503,0.567135798,0.676869665,1.141990301,5
0.942681822,4,0.652187559,0.459974302,0.62956297,0.491525841,1.112161861,1.12108881,5
0.908572535,1,0.524489293,0.606075205,0.401492744,0.558987872,1.130564497,0.960480616,5
0.921826103,0,0.556582132,0.108754338,0.641769294,0.650532905,0.66533647,1.292302199,5
0.944561491,0,0.136328402,0.19954515,0.583325983,0.441568087,0.335873552,1.02489407,5
0.926891545,1,0.387220812,0.623954419,0.103914363,0.423996981,1.011175231,0.527911344,5
0.946947713,3,0.626147853,0.50872163,0.532868712,0.442593695,1.134869483,0.975462407,5
0.921217061,2,0.609526237,0.405463302,0.335958917,0.655322525,1.014989539,0.991281442,5
0.910978304,3,0.572856625,0.630999913,0.263614368,0.099607918,1.203856538,0.363222286,5
0.900490799,2,0.652108531,0.515326755,0.496596899,0.037619057,1.167435287,0.534215955,5
0.954826758,1,0.616849957,0.552827034,0.017179389,0.551464537,1.169676991,0.568643927,5
0.948056187,4,0.206089271,0.484750678,0.523080089,0.53322534,0.69083995,1.056305429,5
0.921195558,3,0.666291154,0.143313707,0.596681246,0.559447914,0.809604861,1.15612916,5
0.913234941,4,0.622783014,0.586638882,0.633268799,0.358983331,1.209421896,0.992252129,5
0.917076138,1,0.585238031,0.623580594,0.494934408,0.351713008,1.208818624,0.846647416,5
0.947583086,3,0.038258183,0.282947989,0.633108117,0.634588651,0.321206172,1.267696768,5
0.906293849,1,0.536259449,0.489569134,0.300807232,0.566586669,1.025828583,0.867393901,5
0.934616943,2,0.591622929,0.604155667,0.252915953,0.366866221,1.195778596,0.619782174,5
0.934333329,1,0.239321038,0.225738444,0.664523327,0.526348361,0.465059482,1.190871687,5
0.946817732,1,0.657183276,0.526598609,0.24974033,0.47751917,1.183781884,0.727259499,5
0.938591599,1,0.550854665,0.008296096,0.557277179,0.463537796,0.559150761,1.020814974,5
0.939790428,2,0.651235256,0.434473979,0.5066831,0.089057944,1.085709235,0.595741044,5
0.901240103,1,0.293931587,0.3906537,0.539573289,0.604487747,0.684585286,1.144061036,5
0.934232299,2,0.047839103,0.656812427,0.65660573,0.618682745,0.704651529,1.275288475,5
0.904406571,4,0.59004189,0.496063722,0.247248632,0.399378754,1.086105611,0.646627386,5
0.942614319,0,0.523203517,0.512341755,0.46029782,0.178506813,1.035545272,0.638804633,5
0.922103983,1,0.303847691,0.203304895,0.650722376,0.429265624,0.507152586,1.079988,5
0.909467061,1,0.664354656,0.251872748,0.566041577,0.517849423,0.916227403,1.083891,5
0.928383405,1,0.501854028,0.331040607,0.541843033,0.627579224,0.832894635,1.169422257,5
0.920335089,4,0.662531194,0.466759931,0.004282843,0.567459494,1.129291126,0.571742337,5
0.958373868,3,0.656784625,0.488476341,0.461573085,0.265799845,1.145260966,0.72737293,5
0.939164815,1,0.114147917,0.160071966,0.584446932,0.633393417,0.274219883,1.217840348,5
0.950116862,3,0.465118171,0.634297525,0.195877928,0.198126852,1.099415696,0.39400478,5
0.945099803,0,0.121489817,0.257326214,0.614249568,0.566152891,0.378816031,1.180402459,5
0.941723336,3,0.611625306,0.401495302,0.660157553,0.060725448,1.013120608,0.720883001,5
0.903466997,2,0.664587265,0.139814427,0.459070571,0.593194322,0.804401692,1.052264893,5
0.942216311,1,0.45342533,0.426231298,0.493339048,0.665484439,0.879656627,1.158823486,5
0.948193212,4,0.130888254,0.355990122,0.533003043,0.50610304,0.486878377,1.039106083,5
0.911349473,3,0.493986688,0.612596953,0.264791808,0.268008161,1.106583641,0.532799969,5
0.94200309,2,0.382513831,0.061512277,0.492503143,0.519204016,0.444026108,1.01170716,5
0.934290551,4,0.615609973,0.469719157,0.220314756,0.423543471,1.08532913,0.643858226,5
0.914495621,0,0.647548194,0.389337404,0.40759474,0.43331872,1.036885598,0.84091346,5
0.906019015,4,0.648044195,0.563458072,0.268798515,0.185962531,1.211502266,0.454761046,5
0.928002584,1,0.141718045,0.374265383,0.604404089,0.553031297,0.515983428,1.157435387,5
0.903576879,4,0.617964158,0.283080582,0.635517446,0.430143214,0.90104474,1.06566066,5
0.907885933,1,0.455569041,0.577085722,0.476163473,0.233092427,1.032654763,0.7092559,5
