No,Date,handover_success_rate,DRB.RlcDelayUI,DRB.AirIfDelayUI,DRB.RlcSduDelayDl,DRB.AirIfDelayDl,Delay
4638,2021/11/13 17:00,0.90269439,0.081393741,0.520801922,0.27446113,0.511636811,1.388293605
4639,2021/11/13 18:00,0.945112889,0.044736409,0.507694303,0.372093278,0.605026358,1.529550348
4640,2021/11/13 19:00,0.904322051,0.262949666,0.278570101,0.190077393,0.130922538,0.862519697
4641,2021/11/13 20:00,0.920965864,0.19918103,0.456923996,0.344766914,0.032544931,1.033416870
4642,2021/11/13 21:00,0.936725574,0.075205674,0.366978815,0.081814778,0.274506036,0.798505303
4643,2021/11/13 22:00,0.910201516,0.279768145,0.026679533,0.267497086,0.24141242,0.815357184
4644,2021/11/13 23:00,0.924548916,0.364702121,0.618297011,0.440150616,0.441182154,1.864331902
4645,2021/11/14 0:00,0.953352313,0.623043229,0.261531986,0.121650314,0.040439614,1.046665142
4646,2021/11/14 1:00,0.924505456,0.578569916,0.113856256,0.065258172,0.483743903,1.241428247
4647,2021/11/14 2:00,0.941390372,0.410391835,0.364393188,0.116700566,0.659468687,1.550954276
4648,2021/11/14 3:00,0.923787127,0.102678912,0.328888149,0.457138328,0.380241524,1.268946913
4649,2021/11/14 4:00,0.912436935,0.280927803,0.643649553,0.018373462,0.385500682,1.328451500
4650,2021/11/14 5:00,0.907191753,0.005820118,0.198475108,0.268185607,0.256944236,0.729425070
4651,2021/11/14 6:00,0.922835087,0.610386271,0.08680501,0.076785651,0.493428403,1.267405335
4652,2021/11/14 7:00,0.903711286,0.414100587,0.113057069,0.101475641,0.502126585,1.130759882
4653,2021/11/14 8:00,0.905511646,0.005128832,0.300982058,0.30661417,0.518814951,1.131540012
4654,2021/11/14 9:00,0.945740388,0.263297064,0.43248088,0.422713969,0.157810418,1.276302331
4655,2021/11/14 10:00,0.938156786,0.438122159,0.189579925,0.487224875,0.057654115,1.172581075
4656,2021/11/14 11:00,0.93127364,0.427244664,0.529390827,0.279475522,0.588108804,1.824219817
4657,2021/11/14 12:00,0.956033273,0.278689587,0.388979605,0.017842423,0.219765102,0.905276717
4658,2021/11/14 13:00,0.90342404,0.005135253,0.229068573,0.076548295,0.323793232,0.634545353
4659,2021/11/14 14:00,0.956453599,0.267960874,0.042771927,0.213955998,0.485163787,1.009852585
4660,2021/11/14 15:00,0.907989755,0.216460265,0.616043297,0.056739007,0.182206658,1.071449228
4661,2021/11/14 16:00,0.910198957,0.437167154,0.163020698,0.242452436,0.038247818,0.880888104
4662,2021/11/14 17:00,0.90641709,0.340305288,0.138636762,0.037369815,0.094565369,0.610877234
4663,2021/11/14 18:00,0.925880049,0.057146956,0.414453412,0.032069698,0.278709832,0.782379898
4664,2021/11/14 19:00,0.920421333,0.213221014,0.140276931,0.14019533,0.209599213,0.703292488
4665,2021/11/14 20:00,0.929263446,0.204432754,0.280778972,0.458769491,0.41957784,1.363559058
4666,2021/11/14 21:00,0.916286355,0.0327902,0.569835507,0.625872265,0.210434767,1.438932738
4667,2021/11/14 22:00,0.929993452,0.336564726,0.122805354,0.035125215,0.097709238,0.592204532
4668,2021/11/14 23:00,0.906622311,0.315196658,0.433325653,0.163392862,0.257535889,1.169451062
4669,2021/11/15 0:00,0.945183789,0.389804834,0.377222457,0.135533558,0.235281662,1.137842512
4670,2021/11/15 1:00,0.940284062,0.093863475,0.270532287,0.537261787,0.151045881,1.052703430
4671,2021/11/15 2:00,0.929606289,0.406169768,0.19796985,0.439212862,0.474269021,1.517621501
4672,2021/11/15 3:00,0.928837293,0.461975926,0.278226549,0.566060068,0.423685376,1.729947919
4673,2021/11/15 4:00,0.936306578,0.107980075,0.118623503,0.178215881,0.359312402,0.764131861
4674,2021/11/15 5:00,0.902738591,0.575111321,0.224551656,0.468448579,0.391794724,1.659906281
4675,2021/11/15 6:00,0.953342415,0.092681545,0.541811548,0.442340602,0.016535097,1.093368792
4676,2021/11/15 7:00,0.90483476,0.130385232,0.071086036,0.026671625,0.252062551,0.480205444
4677,2021/11/15 8:00,0.954650694,0.658866784,0.189590779,0.316555958,0.004703935,1.169717456
4678,2021/11/15 9:00,0.913167974,0.007143225,0.236484869,0.664641538,0.022737944,0.931007575
4679,2021/11/15 10:00,0.90043616,0.33056514,0.630876781,0.315802274,0.599745947,1.876990143
4680,2021/11/15 11:00,0.932371288,0.150996093,0.081442867,0.376257748,0.11989392,0.728590627
4681,2021/11/15 12:00,0.919417341,0.661325928,0.229123728,0.17326155,0.220608062,1.284319268
4682,2021/11/15 13:00,0.921276898,0.261188646,0.086799152,0.012932285,0.630349348,0.991269431
4683,2021/11/15 14:00,0.953230552,0.490874736,0.022419826,0.311685396,0.110397406,0.935377364
4684,2021/11/15 15:00,0.94659255,0.636212723,0.361869071,0.064704371,0.141958859,1.204745024
4685,2021/11/15 16:00,0.914366512,0.467205277,0.397365097,0.332894881,0.296059025,1.493524280
4686,2021/11/15 17:00,0.903313241,0.138460145,0.17811793,0.335619191,0.308301409,0.960498674
4687,2021/11/15 18:00,0.951082046,0.394412759,0.392999819,0.153185757,0.280209151,1.220807486
4688,2021/11/15 19:00,0.958406314,0.172567361,0.497007509,0.159607464,0.21099877,1.040181103
4689,2021/11/15 20:00,0.948026425,0.14136835,0.332525204,0.384219387,0.067821532,0.925934473
4690,2021/11/15 21:00,0.934991407,0.050850039,0.40753093,0.604466619,0.357642428,1.420490016
4691,2021/11/15 22:00,0.947648894,0.651713174,0.334226841,0.103567356,0.278029626,1.367536997
4692,2021/11/15 23:00,0.919824223,0.097896893,0.006575134,0.544809963,0.352898379,1.002180369
4693,2021/11/16 0:00,0.919030574,0.112155141,0.206658365,0.201384214,0.261136583,0.781334303
4694,2021/11/16 1:00,0.945456636,0.493243354,0.371657134,0.623063537,0.305240027,1.793204053
4695,2021/11/16 2:00,0.948635082,0.207694499,0.522230917,0.615869296,0.035440116,1.381234829
4696,2021/11/16 3:00,0.90041138,0.566425688,0.114736452,0.112272748,0.462127978,1.255562866
4697,2021/11/16 4:00,0.947636075,0.411619239,0.230374277,0.546843461,0.338984609,1.527821586
4698,2021/11/16 5:00,0.907145147,0.58293055,0.188230445,0.032237897,0.428707278,1.232106170
4699,2021/11/16 6:00,0.905032513,0.296957794,0.204741996,0.231885716,0.318531983,1.052117489
4700,2021/11/16 7:00,0.940596818,0.103158648,0.18310113,0.380448857,0.012884932,0.679593567
4701,2021/11/16 8:00,0.90530754,0.617573266,0.365954818,0.332990959,0.536796726,1.853315769
4702,2021/11/16 9:00,0.930486412,0.204301331,0.141666941,0.432401213,0.383039394,1.161408880
4703,2021/11/16 10:00,0.934617491,0.372102845,0.038608132,0.189738293,0.038609763,0.639059033
4704,2021/11/16 11:00,0.907783972,0.088438157,0.573856763,0.004893789,0.396496041,1.06368475
4705,2021/11/16 12:00,0.90044402,0.625070541,0.273429711,0.339059281,0.404268539,1.641828072
4706,2021/11/16 13:00,0.94427013,0.402998146,0.442740316,0.295663079,0.056674366,1.198075907
4707,2021/11/16 14:00,0.940785562,0.170555163,0.651839472,0.263489158,0.222457009,1.308340801
4708,2021/11/16 15:00,0.914345551,0.160087649,0.576165628,0.129488727,0.619376379,1.485118383
4709,2021/11/16 16:00,0.951927309,0.405792265,0.054266228,0.53774419,0.338936597,1.336739280
4710,2021/11/16 17:00,0.91184501,0.086610604,0.381902947,0.124474593,0.165582877,0.758571022
4711,2021/11/16 18:00,0.906439795,0.098288187,0.396611048,0.320939459,0.370405491,1.186244184
4712,2021/11/16 19:00,0.900891428,0.654406832,0.162578003,0.175879539,0.404114468,1.396978842
4713,2021/11/16 20:00,0.933851146,0.351689963,0.244066614,0.57025052,0.10294218,1.268949277
4714,2021/11/16 21:00,0.939086349,0.250762289,0.450491125,0.654730023,0.332709324,1.688692760
4715,2021/11/16 22:00,0.90603926,0.447492943,0.462891585,0.23285783,0.50137951,1.644621869
4716,2021/11/16 23:00,0.956276418,0.296406195,0.18582283,0.071417306,0.66002626,1.213672591
4717,2021/11/17 0:00,0.945258845,0.278581651,0.434306782,0.318376272,0.197587007,1.228851712
4718,2021/11/17 1:00,0.91005211,0.565369539,0.250429418,0.042483785,0.325492028,1.183774769
4719,2021/11/17 2:00,0.909802564,0.082644913,0.514456353,0.572136525,0.322430382,1.491668173
4720,2021/11/17 3:00,0.956305457,0.440809035,0.010836554,0.090339196,0.071944806,0.613929591
4721,2021/11/17 4:00,0.938159863,0.430038429,0.282870051,0.24035315,0.477959124,1.431220754
4722,2021/11/17 5:00,0.924424538,0.021984252,0.249111231,0.036342996,0.646719087,0.954157566
4723,2021/11/17 6:00,0.934572978,0.090616211,0.053055912,0.070490424,0.111019292,0.325181839
4724,2021/11/17 7:00,0.941554809,0.587980616,0.205554157,0.045427263,0.47196778,1.310929816
4725,2021/11/17 8:00,0.929297008,0.330926562,0.511675209,0.108039274,0.522909528,1.473550572
4726,2021/11/17 9:00,0.930748976,0.141523335,0.566136683,0.24600669,0.343953314,1.297620023
4727,2021/11/17 10:00,0.946336119,0.099705754,0.632705149,0.064783701,0.547901062,1.345095667
4728,2021/11/17 11:00,0.934869301,0.207150458,0.11633518,0.506459824,0.469448915,1.299394377
4729,2021/11/17 12:00,0.936963942,0.595067819,0.04053385,0.334908465,0.583632844,1.554142977
4730,2021/11/17 13:00,0.902672412,0.236604463,0.635435767,0.289601028,0.292430337,1.454071595
4731,2021/11/17 14:00,0.952661094,0.065475893,0.102150751,0.287006809,0.016293393,0.470926846
4732,2021/11/17 15:00,0.924484892,0.352699414,0.245522911,0.16319501,0.074466914,0.835884249
4733,2021/11/17 16:00,0.94829108,0.090731391,0.03756993,0.260241905,0.407489363,0.796032589
4734,2021/11/17 17:00,0.908842516,0.315542135,0.634109904,0.403693875,0.466109679,1.819455594
4735,2021/11/17 18:00,0.941015779,0.661481135,0.324120244,0.569040863,0.222542244,1.777184487
4736,2021/11/17 19:00,0.950411003,0.341102533,0.156741092,0.241574979,0.032360414,0.771779017
4737,2021/11/17 20:00,0.912339285,0.435072979,0.46611239,0.131013252,0.264918126,1.297116747
4738,2021/11/17 21:00,0.957888596,0.595132651,0.308686131,0.35662759,0.32133865,1.581785022
4739,2021/11/17 22:00,0.928658741,0.284156444,0.594851793,0.628047675,0.207989837,1.715045749
4740,2021/11/17 23:00,0.954945349,0.342151163,0.063312094,0.338379602,0.591127158,1.334970016
4741,2021/11/18 0:00,0.901544603,0.131056273,0.486583393,0.56958904,0.363341214,1.550569920
4742,2021/11/18 1:00,0.950930011,0.172360085,0.450144714,0.163809213,0.56199516,1.348309173
4743,2021/11/18 2:00,0.903880858,0.539010242,0.045763019,0.501092778,0.33548797,1.421354009
4744,2021/11/18 3:00,0.922505291,0.10074132,0.621628381,0.142425801,0.576547202,1.441342704
4745,2021/11/18 4:00,0.932034558,0.515030972,0.087383804,0.480731453,0.000612617,1.083758846
4746,2021/11/18 5:00,0.922619115,0.362735669,0.070634383,0.245557248,0.546840818,1.225768118
4747,2021/11/18 6:00,0.926861404,0.604399807,0.079698771,0.158584567,0.499942658,1.342625803
4748,2021/11/18 7:00,0.913004007,0.349425426,0.573138603,0.11225267,0.140648345,1.175465045
4749,2021/11/18 8:00,0.943557732,0.337399352,0.584930685,0.328521495,0.176577313,1.427428845
4750,2021/11/18 9:00,0.922296622,0.439756647,0.268373922,0.544518261,0.226908771,1.479557601
4751,2021/11/18 10:00,0.922898198,0.040208699,0.372048859,0.118804309,0.462468683,0.993530550
4752,2021/11/18 11:00,0.909495657,0.272882946,0.536772375,0.617652113,0.253238202,1.680545636
4753,2021/11/18 12:00,0.927678169,0.478407108,0.206798135,0.616329305,0.26101094,1.562545488
4754,2021/11/18 13:00,0.915782265,0.198015183,0.351425785,0.224004346,0.590865702,1.364311016
4755,2021/11/18 14:00,0.90750106,0.201914084,0.323636641,0.22440558,0.236127221,0.986083525
4756,2021/11/18 15:00,0.912252205,0.267639949,0.100504699,0.314470628,0.43830371,1.120918986
4757,2021/11/18 16:00,0.921449128,0.523761302,0.209894883,0.572403962,0.300999606,1.607059754
4758,2021/11/18 17:00,0.919018175,0.431721236,0.114635403,0.032056155,0.019604607,0.598017402
4759,2021/11/18 18:00,0.916242194,0.019927384,0.386708382,0.287832556,0.419753943,1.114222265
4760,2021/11/18 19:00,0.923492413,0.149572331,0.128333697,0.100302484,0.118690902,0.496899415
4761,2021/11/18 20:00,0.944449994,0.198509622,0.237700813,0.323236592,0.47884399,1.238291016
4762,2021/11/18 21:00,0.932416483,0.231507308,0.528681223,0.414259821,0.472700271,1.647148623
4763,2021/11/18 22:00,0.942049752,0.431368278,0.461917458,0.342866377,0.607369686,1.843521799
4764,2021/11/18 23:00,0.903701984,0.004298897,0.222166592,0.299567007,0.056303044,0.582335540
4765,2021/11/19 0:00,0.935143225,0.398047795,0.410808807,0.656186916,0.341502721,1.806546240
4766,2021/11/19 1:00,0.925838089,0.018383661,0.041211558,0.369231191,0.526344897,0.955171306
4767,2021/11/19 2:00,0.923668129,0.398181779,0.177651414,0.140612344,0.147736179,0.864181716
4768,2021/11/19 3:00,0.906852103,0.159638632,0.421484472,0.309956357,0.147776645,1.038856107
4769,2021/11/19 4:00,0.908428205,0.316264202,0.231945893,0.605640451,0.367590592,1.521441137
4770,2021/11/19 5:00,0.919682321,0.123875882,0.416965446,0.550633635,0.394342817,1.485817779
4771,2021/11/19 6:00,0.948027564,0.213031145,0.101378247,0.486106406,0.454472152,1.254987950
4772,2021/11/19 7:00,0.9058038,0.261252852,0.541532679,0.142356166,0.004516293,0.949657990
4773,2021/11/19 8:00,0.939685454,0.105018831,0.131331782,0.407461659,0.144920665,0.788732936
4774,2021/11/19 9:00,0.952597492,0.214726279,0.106257085,0.069350554,0.31110275,0.701436668
4775,2021/11/19 10:00,0.958615112,0.467390913,0.325470691,0.510021388,0.406303334,1.709186326
4776,2021/11/19 11:00,0.954902498,0.442171028,0.456456233,0.587129359,0.187015636,1.672772256
4777,2021/11/19 12:00,0.914825571,0.037474647,0.527594812,0.052340778,0.264903369,0.882313606
4778,2021/11/19 13:00,0.954139205,0.118316114,0.284381021,0.642630379,0.354170175,1.399497689
4779,2021/11/19 14:00,0.93526265,0.324513997,0.025431915,0.296077642,0.426296305,1.072319859
4780,2021/11/19 15:00,0.915260972,0.033192473,0.278436569,0.080010114,0.229338883,0.620978039
4781,2021/11/19 16:00,0.953531569,0.100098179,0.005015815,0.46883266,0.033731726,0.607678379
4782,2021/11/19 17:00,0.922566864,0.314666898,0.455768368,0.111213579,0.665178436,1.546827280
4783,2021/11/19 18:00,0.90469027,0.260909758,0.422753528,0.540834967,0.337036778,1.561535031
4784,2021/11/19 19:00,0.95723032,0.427073848,0.346114539,0.530565192,0.277511448,1.581265027
4785,2021/11/19 20:00,0.921713406,0.547145315,0.421416526,0.131592536,0.20600782,1.306162198
4786,2021/11/19 21:00,0.931673336,0.1938528,0.402716136,0.564761931,0.242206204,1.403537072
4787,2021/11/19 22:00,0.925563201,0.328121779,0.178594532,0.278205429,0.262756482,1.047678222
4788,2021/11/19 23:00,0.919471123,0.417898286,0.318903107,0.296536801,0.349695066,1.383033260
4789,2021/11/20 0:00,0.922138182,0.612330103,0.14649229,0.4913646,0.114784935,1.364971928
4790,2021/11/20 1:00,0.95395239,0.066554246,0.226092722,0.055282986,0.515201259,0.863131214
4791,2021/11/20 2:00,0.900872558,0.349376286,0.103632884,0.086180957,0.400972121,0.940162248
4792,2021/11/20 3:00,0.955553689,0.440849101,0.008570073,0.161755649,0.078111057,0.689285880
4793,2021/11/20 4:00,0.945212261,0.607165072,0.256925395,0.109879473,0.042896341,1.016866281
4794,2021/11/20 5:00,0.908750648,0.003721417,0.07339229,0.083764793,0.050000744,0.210879243
4795,2021/11/20 6:00,0.924848558,0.049914603,0.488717819,0.449025185,0.382995708,1.370653314
4796,2021/11/20 7:00,0.934564672,0.125075354,0.109068632,0.592443387,0.191598786,1.018186159
4797,2021/11/20 8:00,0.921307121,0.063380055,0.448486925,0.640420606,0.051265711,1.203553297
4798,2021/11/20 9:00,0.940792581,0.366261466,0.288644121,0.477885091,0.095021896,1.227812574
4799,2021/11/20 10:00,0.914788232,0.199387689,0.498493446,0.133666266,0.310337891,1.141885292
4800,2021/11/20 11:00,0.911339761,0.425563591,0.37736786,0.042173569,0.439913536,1.285018556
4801,2021/11/20 12:00,0.955990222,0.034148178,0.25005004,0.357607955,0.357604622,0.999410795
4802,2021/11/20 13:00,0.927808638,0.200006739,0.312137105,0.480621481,0.459121693,1.451887019
4803,2021/11/20 14:00,0.935661112,0.200719759,0.171112777,0.395780615,0.524940179,1.292553330
4804,2021/11/20 15:00,0.915149201,0.178008492,0.564379239,0.594264407,0.264622291,1.601274430
4805,2021/11/20 16:00,0.958894249,0.151815794,0.064014068,0.210980247,0.598544833,1.025354941
4806,2021/11/20 17:00,0.905273382,0.658137683,0.094953516,0.305136368,0.642741873,1.700969440
4807,2021/11/20 18:00,0.922403983,0.382831212,0.313301318,0.26175064,0.298158022,1.256041193
4808,2021/11/20 19:00,0.954528856,0.218711857,0.373267684,0.061092027,0.341163507,0.994235075
4809,2021/11/20 20:00,0.902301353,0.065658847,0.223314075,0.199632891,0.622373376,1.110979189
4810,2021/11/20 21:00,0.920129776,0.154984998,0.398341808,0.166477486,0.126879249,0.846683541
4811,2021/11/20 22:00,0.92312437,0.002834057,0.298596977,0.243007346,0.244481111,0.788919490
4812,2021/11/20 23:00,0.924656857,0.05767849,0.620041233,0.144264042,0.321400204,1.143383969
4813,2021/11/21 0:00,0.91237134,0.198951705,0.224976791,0.398618856,0.003816639,0.826363991
4814,2021/11/21 1:00,0.919077039,0.566339351,0.391035928,0.054428756,0.459449583,1.471253617
4815,2021/11/21 2:00,0.928707453,0.311000223,0.417001146,0.029428815,0.274484591,1.031914775
4816,2021/11/21 3:00,0.955955145,0.279142637,0.623532665,0.541067505,0.019915982,1.463658789
4817,2021/11/21 4:00,0.941464523,0.537957317,0.022874536,0.422747675,0.323202303,1.306781831
4818,2021/11/21 5:00,0.939449359,0.192217971,0.597679089,0.014195362,0.432227103,1.236319525
4819,2021/11/21 6:00,0.947646444,0.421808804,0.116455426,0.455330317,0.365909399,1.359503945
4820,2021/11/21 7:00,0.919525711,0.384213266,0.09844973,0.441067678,0.169242108,1.092972783
4821,2021/11/21 8:00,0.957622947,0.289104965,0.641869128,0.360041248,0.598329108,1.889344449
4822,2021/11/21 9:00,0.90007216,0.070693526,0.133037749,0.621835874,0.025508149,0.851075298
4823,2021/11/21 10:00,0.920525409,0.157495606,0.142861605,0.050471852,0.636683805,0.987512869
4824,2021/11/21 11:00,0.903158243,0.097934577,0.65726982,0.005714956,0.218088679,0.979008032
4825,2021/11/21 12:00,0.943519872,0.542893894,0.432408659,0.600062742,0.095394172,1.670759467
4826,2021/11/21 13:00,0.902149345,0.649629542,0.020872238,0.260121381,0.41174983,1.342372991
4827,2021/11/21 14:00,0.945382474,0.447595369,0.303744057,0.517439269,0.061723685,1.330502379
4828,2021/11/21 15:00,0.934987545,0.544866984,0.412850813,0.230978999,0.439869689,1.628566484
4829,2021/11/21 16:00,0.93998755,0.15410957,0.61010682,0.577676254,0.359618638,1.701511283
4830,2021/11/21 17:00,0.937035651,0.563685748,0.225165513,0.290900685,0.044262938,1.124014884
4831,2021/11/21 18:00,0.923364042,0.417821528,0.112015456,0.511530878,0.251789547,1.293157409
4832,2021/11/21 19:00,0.910432347,0.284647854,0.579264739,0.420097447,0.236507724,1.520517763
4833,2021/11/21 20:00,0.918913547,0.245659927,0.15722007,0.256751454,0.319689268,0.979320719
4834,2021/11/21 21:00,0.939901515,0.533160114,0.365650609,0.461172681,0.275177876,1.635161281
4835,2021/11/21 22:00,0.936796769,0.625347919,0.305329684,0.389613772,0.489866609,1.810157984
4836,2021/11/21 23:00,0.901542854,0.432231678,0.202655993,0.460360862,0.167126203,1.262374736
4837,2021/11/22 0:00,0.950000068,0.041217913,0.55924172,0.19393824,0.090462678,0.884860550
4838,2021/11/22 1:00,0.921592532,0.260128541,0.399939907,0.438193673,0.10933035,1.207592471
4839,2021/11/22 2:00,0.913523492,0.64099172,0.079215534,0.499120842,0.133090737,1.352418833
4840,2021/11/22 3:00,0.921676895,0.017213717,0.062571624,0.284063668,0.659535133,1.023384143
4841,2021/11/22 4:00,0.924548832,0.152411238,0.463482302,0.101088032,0.327325693,1.044307264
4842,2021/11/22 5:00,0.931472158,0.461988025,0.125815746,0.539179717,0.276908957,1.403892445
4843,2021/11/22 6:00,0.950482521,0.205659547,0.316218234,0.495135677,0.322547621,1.339561079
4844,2021/11/22 7:00,0.913745362,0.086912486,0.171389788,0.13175316,0.291375348,0.681430783
4845,2021/11/22 8:00,0.94449845,0.492824344,0.073229563,0.587209326,0.120073854,1.273337087
4846,2021/11/22 9:00,0.921249237,0.453754145,0.190993867,0.429764848,0.134348247,1.208861106
4847,2021/11/22 10:00,0.938828334,0.214211593,0.074615223,0.626547054,0.353614011,1.268987881
4848,2021/11/22 11:00,0.943779427,0.015517688,0.112788722,0.175664866,0.467508001,0.771479278
4849,2021/11/22 12:00,0.941416495,0.23709984,0.394676643,0.060216369,0.001316245,0.693309097
4850,2021/11/22 13:00,0.926561492,0.497808052,0.391656448,0.422651199,0.434454128,1.746569827
4851,2021/11/22 14:00,0.91994396,0.663257296,0.207705565,0.425877065,0.518567791,1.815407716
4852,2021/11/22 15:00,0.920749979,0.24235307,0.253449643,0.501650752,0.418647476,1.416100941
4853,2021/11/22 16:00,0.946101912,0.148690006,0.54347891,0.533750098,0.288365111,1.514284125
4854,2021/11/22 17:00,0.937861536,0.256580681,0.364096565,0.293759875,0.257602131,1.172039253
4855,2021/11/22 18:00,0.903895912,0.229891423,0.591634192,0.173774536,0.663309693,1.658609844
4856,2021/11/22 19:00,0.919441314,0.374177936,0.506110368,0.175656457,0.139440073,1.195384834
4857,2021/11/22 20:00,0.945499979,0.368637494,0.367077811,0.365301603,0.064060668,1.165077577
4858,2021/11/22 21:00,0.949747119,0.410591985,0.438067518,0.214674092,0.390973255,1.454306850
4859,2021/11/22 22:00,0.947812637,0.599134228,0.31561839,0.505997601,0.222749436,1.643499655
4860,2021/11/22 23:00,0.924778561,0.263856835,0.366650273,0.28077015,0.380152735,1.291429992
4861,2021/11/23 0:00,0.92496571,0.292074059,0.302033444,0.208522425,0.473955326,1.276585254
4862,2021/11/23 1:00,0.917059509,0.228436402,0.462440551,0.218516104,0.041604173,0.950997229
4863,2021/11/23 2:00,0.95251476,0.312099487,0.376857434,0.224194464,0.142362091,1.055513476
4864,2021/11/23 3:00,0.944263307,0.315804437,0.09630513,0.475469401,0.071121253,0.958700220
4865,2021/11/23 4:00,0.942968774,0.604125874,0.371979484,0.472593217,0.027543155,1.476241730
4866,2021/11/23 5:00,0.93081974,0.191214714,0.246856964,0.027763922,0.472866474,0.938702073
4867,2021/11/23 6:00,0.902954684,0.400129831,0.21283214,0.311216887,0.131101001,1.055279861
4868,2021/11/23 7:00,0.919608069,0.550955546,0.106508005,0.276296038,0.027132872,0.960892461
4869,2021/11/23 8:00,0.900460973,0.629681274,0.352124943,0.209919903,0.265669901,1.457396021
4870,2021/11/23 9:00,0.904834883,0.034223531,0.646546076,0.153730534,0.633398292,1.467898433
4871,2021/11/23 10:00,0.921830213,0.318149881,0.376993449,0.552642151,0.381114027,1.628899508
4872,2021/11/23 11:00,0.93534975,0.464010509,0.370330485,0.656751949,0.321168108,1.812261052
4873,2021/11/23 12:00,0.906360661,0.033631642,0.236455842,0.388313701,0.483781278,1.142182463
4874,2021/11/23 13:00,0.950844473,0.164150854,0.104249121,0.018138752,0.445733946,0.732272672
4875,2021/11/23 14:00,0.909176693,0.219711697,0.325282565,0.364675162,0.019530125,0.929199550
4876,2021/11/23 15:00,0.933935857,0.556705015,0.401210987,0.286453481,0.287433633,1.531803117
4877,2021/11/23 16:00,0.930322177,0.102766277,0.258169075,0.231817518,0.485264053,1.078016924
4878,2021/11/23 17:00,0.951218657,0.414160622,0.432408902,0.125018604,0.330539595,1.302127723
4879,2021/11/23 18:00,0.955916976,0.027543765,0.582376444,0.493038626,0.453858357,1.556817192
4880,2021/11/23 19:00,0.900828992,0.345215566,0.157439435,0.388734867,0.41965724,1.311047106
4881,2021/11/23 20:00,0.906340122,0.649730068,0.282798461,0.535755318,0.019934005,1.488217852
4882,2021/11/23 21:00,0.936482546,0.203376877,0.071447215,0.337865806,0.3422899,0.954979798
4883,2021/11/23 22:00,0.900918354,0.449613698,0.055144463,0.315308165,0.307021426,1.127087752
4884,2021/11/23 23:00,0.911594714,0.439708136,0.306268231,0.307206287,0.051206248,1.104388902
4885,2021/11/24 0:00,0.927013769,0.459703802,0.11333513,0.000701335,0.420673267,0.994413533
4886,2021/11/24 1:00,0.94525758,0.35270577,0.355178065,0.130441293,0.253153831,1.091478959
4887,2021/11/24 2:00,0.906768715,0.654504404,0.106962256,0.307127799,0.502493259,1.571087718
4888,2021/11/24 3:00,0.90650525,0.304808658,0.606337349,0.344861226,0.346150223,1.602157456
4889,2021/11/24 4:00,0.921645313,0.256377936,0.411604465,0.65702087,0.296056713,1.621059984
4890,2021/11/24 5:00,0.915772445,0.40081121,0.446563293,0.13957222,0.034489533,1.021436256
4891,2021/11/24 6:00,0.92814966,0.415368596,0.134196459,0.020954293,0.114225622,0.684744970
4892,2021/11/24 7:00,0.917608902,0.173123134,0.527046911,0.483118508,0.16504473,1.348333282
4893,2021/11/24 8:00,0.937637952,0.273025253,0.06074105,0.544745017,0.011508947,0.890020267
4894,2021/11/24 9:00,0.905668685,0.483726526,0.244436029,0.130057708,0.05290089,0.911121153
4895,2021/11/24 10:00,0.904934261,0.045877443,0.112686509,0.584763463,0.146769945,0.890097360
4896,2021/11/24 11:00,0.905972117,0.388195488,0.197814937,0.398810957,0.306105253,1.290926634
4897,2021/11/24 12:00,0.903047397,0.470138904,0.065773739,0.53205376,0.148814118,1.216780521
4898,2021/11/24 13:00,0.915894808,0.121767895,0.05795025,0.528473848,0.326358896,1.034550889
4899,2021/11/24 14:00,0.908829787,0.353976082,0.108473331,0.592412295,0.334613486,1.389475194
4900,2021/11/24 15:00,0.950731159,0.467639353,0.404513928,0.642163274,0.192343146,1.706659701
4901,2021/11/24 16:00,0.901307682,0.038786498,0.642254354,0.415703792,0.184777148,1.281521792
4902,2021/11/24 17:00,0.915053184,0.072050469,0.377820678,0.330584927,0.223677107,1.004133180
4903,2021/11/24 18:00,0.936682479,0.089050051,0.472723639,0.582583647,0.079005165,1.223362502
4904,2021/11/24 19:00,0.923824978,0.490293895,0.037372536,0.352704614,0.284023325,1.164394370
4905,2021/11/24 20:00,0.90054828,0.278969084,0.150823963,0.134041314,0.4221316,0.985965960
4906,2021/11/24 21:00,0.901956549,0.528083142,0.327223001,0.135868265,0.144092478,1.135266885
4907,2021/11/24 22:00,0.955671886,0.234536802,0.449338425,0.330953941,0.0667778,1.081606969
4908,2021/11/24 23:00,0.946993284,0.159941353,0.514217113,0.341266942,0.458224869,1.473650278
4909,2021/11/25 0:00,0.943784841,0.102774293,0.413332437,0.414031027,0.468719582,1.398857339
4910,2021/11/25 1:00,0.947269142,0.050454431,0.046097885,0.125267158,0.409804714,0.631624188
4911,2021/11/25 2:00,0.924568019,0.516832173,0.363796903,0.04834584,0.540649636,1.469624551
4912,2021/11/25 3:00,0.911511818,0.071747537,0.133966864,0.224114384,0.337637725,0.767466510
4913,2021/11/25 4:00,0.911477216,0.050717845,0.419478978,0.383182228,0.251324425,1.104703475
4914,2021/11/25 5:00,0.9515764,0.186446865,0.640267978,0.220692478,0.070328921,1.117736242
4915,2021/11/25 6:00,0.940920995,0.301033782,0.521288038,0.361564046,0.117043199,1.300929064
